geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0001818	negative regulation of cytokine production	http://amigo.geneontology.org/amigo/term/GO:0001818	230	24	6.3002372564526565	3.809380349195481	1.9871256862202813e-8	1.4668600520098802e-6	11513;11746;11829;13051;14130;14268;14466;14747;15368;16453;16768;16859;18033;18173;19073;21803;21937;22695;26362;59079;93695;105855;171285;269855	Lgals9;Axl;Tgfb1;Hmox1;Srgn;Havcr2;Erbin;Nckap1l;Aqp4;Slc11a1;Fn1;Fcgr2b;Gba;Nfkb1;Gpnmb;Anxa4;Lag3;Tnfrsf1a;Adcy7;Jak3;Ssc5d;Cmklr1;Zfp36;Cx3cr1
GO:0055094	response to lipoprotein particle	http://amigo.geneontology.org/amigo/term/GO:0055094	27	9	0.7395930692357466	12.168853893263343	2.3935154969123573e-8	1.5741458477910223e-6	11303;11816;12520;12527;14127;16412;16414;16835;20963	Itgb2;Apoe;Abca1;Syk;Itgb1;Cd9;Ldlr;Cd81;Fcer1g
GO:0070661	leukocyte proliferation	http://amigo.geneontology.org/amigo/term/GO:0070661	307	28	8.409447120569416	3.329588687407559	2.5201842390742968e-8	1.5741458477910223e-6	12476;12505;12520;12759;12977;14130;14732;15040;16149;16195;16414;16453;16859;17698;18173;18439;19354;20963;21803;21813;21938;76088;78317;93695;94176;105855;171285;320484	Itgb2;Lgals9;Tgfb1;Csf1;Dock2;Havcr2;Syk;Il6st;Clu;Nckap1l;Cd74;Gpam;Cd151;Slc11a1;Fcgr2b;Tnfrsf1b;P2rx7;Gpnmb;Msn;Jak3;Tgfbr2;Rac2;Cd81;Ccdc88b;Dock8;Rasal3;H2-T23;Cd44
GO:1901342	regulation of vasculature development	http://amigo.geneontology.org/amigo/term/GO:1901342	312	28	8.546408800057517	3.2762298943401307	3.569036399753145e-8	2.070041111856824e-6	11504;11745;12267;12562;12633;12654;12827;13036;13051;13601;13731;14173;15277;15368;16402;16412;16414;18024;20193;20684;20692;20848;21813;21846;21937;64074;69219;243912	Itgb2;Itga5;Hk2;Stat3;Hmox1;Nfe2l2;Sparc;Emp2;Adamts1;Smoc2;Itgb1;Cflar;Sp100;Ddah1;Anxa3;Tnfrsf1a;Col4a2;Cdh5;Ctsh;Tgfbr2;Tie1;Hspb6;Fgf2;C3ar1;S100a1;Cx3cr1;Chil1;Ecm1
GO:0050817	coagulation	http://amigo.geneontology.org/amigo/term/GO:0050817	156	19	4.273204400028758	4.446311999461606	5.235957534210911e-8	2.8343983451861733e-6	11747;11816;11891;12306;12495;12527;14127;14726;18024;18595;18792;19128;20720;20963;21788;22371;26362;30955;108101	Vwf;Axl;Apoe;Nfe2l2;Pik3cg;Syk;Plau;Pros1;Fermt3;Serpine2;Tfpi;Anxa5;Pdpn;Pdgfra;Cd9;Rab27a;Anxa2;Entpd1;Fcer1g
GO:0030100	regulation of endocytosis	http://amigo.geneontology.org/amigo/term/GO:0030100	262	25	7.176792005176504	3.483450541964697	5.97980986949409e-8	3.034753508768251e-6	11816;11891;12010;12306;12476;12512;12759;13057;13132;13430;14127;14130;14694;16412;16835;18173;19128;20963;21803;26362;94176;98878;105782;105855;234779	Axl;Tgfb1;Apoe;Cyba;Dock2;Rack1;Syk;Clu;Nckap1l;Scrib;Pros1;Cd63;Cd151;Itgb1;Slc11a1;Fcgr2b;Ehd4;Ldlr;Rab27a;Anxa2;Dnm2;Plcg2;Fcer1g;B2m;Dab2
GO:0071402	cellular response to lipoprotein particle stimulus	http://amigo.geneontology.org/amigo/term/GO:0071402	30	9	0.8217700769286074	10.951968503937008	6.793020124185034e-8	3.244666082846028e-6	11303;11816;12520;12527;14127;16412;16414;16835;20963	Itgb2;Apoe;Abca1;Syk;Itgb1;Cd9;Ldlr;Cd81;Fcer1g
GO:0002694	regulation of leukocyte activation	http://amigo.geneontology.org/amigo/term/GO:0002694	482	35	13.203105902652958	2.6508914082835084	1.4602388864748406e-7	6.58729986565317e-6	12493;12505;12520;12606;14127;14130;14159;14732;15040;15368;16149;16190;16195;16414;16453;16768;16783;16835;16852;16859;19354;20963;21803;21813;21938;26362;57914;74039;76088;78317;93695;105855;171285;320404;320484	Itgb2;Lgals9;Axl;Tgfb1;Hmox1;Havcr2;Syk;Il6st;Nckap1l;Cd74;Gpam;Fcgr2b;Tnfrsf1b;Gpnmb;Lag3;Il4ra;Cd37;Jak3;Ldlr;Tgfbr2;Rac2;Crlf2;Cebpa;Cd81;Itpkb;Ccdc88b;Dock8;Rasal3;Fes;Nfam1;Fcer1g;H2-T23;Lgals1;Cd44;Lamp1
GO:0030099	myeloid cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0030099	365	29	9.99820260263139	2.9005213389422213	2.8142201879965967e-7	1.2027088382385456e-5	12010;12262;12306;12606;12977;12978;12986;13132;14127;14159;14247;15900;16149;16453;16658;16909;17000;19659;19766;20375;20848;21803;21813;22695;105855;216161;233328;242687;320404	Spi1;Tgfb1;Stat3;Csf1;Lrrk1;Fli1;Ripk1;Nckap1l;Cd74;Csf1r;Csf3r;Wasf2;Ltbr;Jak3;Anxa2;Tgfbr2;Lmo2;Cebpa;Sbno2;C1qc;Itpkb;Irf8;Zfp36;Rbp1;Fes;Fcer1g;B2m;Mafb;Dab2
GO:0050867	positive regulation of cell activation	http://amigo.geneontology.org/amigo/term/GO:0050867	306	26	8.382054784671794	3.101864717890656	3.269110022685595e-7	1.3272586692103517e-5	12335;12520;12606;14127;14726;14732;15040;16149;16190;16195;16414;16453;16783;16852;16859;20963;21803;21813;26362;57914;76088;78317;105855;171285;320404;320484	Itgb2;Lgals9;Axl;Tgfb1;Havcr2;Syk;Il6st;Nckap1l;Cd74;Gpam;Pdpn;Il4ra;Jak3;Tgfbr2;Crlf2;Cebpa;Cd81;Itpkb;Ccdc88b;Dock8;Rasal3;Fcer1g;H2-T23;Lgals1;Capn3;Lamp1
GO:0007229	integrin-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007229	83	13	2.2735638795024804	5.717895202858679	3.7164227961739016e-7	1.4370168145205751e-5	12385;12512;13132;13731;14127;16402;16403;16412;16414;16419;20963;21894;108101	Itgb2;Itga5;Syk;Emp2;Itgb5;Fermt3;Cd63;Itgb1;Itga6;Tln1;Ctnna1;Fcer1g;Dab2
GO:0032102	negative regulation of response to external stimulus	http://amigo.geneontology.org/amigo/term/GO:0032102	305	25	8.354662448774175	2.9923411212942645	1.0777020420515981e-6	3.977700264299535e-5	11513;11747;11816;12140;12306;12505;12527;12562;13051;14130;14173;14775;16835;16859;18033;18595;18792;19128;20720;21788;21937;21938;22695;171285;235041	Lgals9;Apoe;Havcr2;Plau;Pros1;Serpine2;Fcgr2b;Tfpi;Anxa5;Nfkb1;Tnfrsf1b;Pdgfra;Tnfrsf1a;Cd9;Adcy7;Cdh5;Ldlr;Kank2;Anxa2;Fgf2;Zfp36;Cx3cr1;Gpx1;Cd44;Fabp7
GO:0002263	cell activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002263	248	22	6.793299302609821	3.238485310303954	1.3069891688921587e-6	4.614240022349708e-5	11745;11891;14127;14159;15368;16190;16414;16453;16783;16852;16859;18173;18826;19354;20848;20963;21803;54519;94176;171285;216161;234779	Itgb2;Lgals9;Tgfb1;Stat3;Hmox1;Dock2;Havcr2;Syk;Lcp1;Slc11a1;Apbb1ip;Anxa3;Il4ra;Jak3;Rab27a;Rac2;Plcg2;Sbno2;Fes;Fcer1g;Lgals1;Lamp1
GO:0002250	adaptive immune response	http://amigo.geneontology.org/amigo/term/GO:0002250	397	29	10.874757351355237	2.6667261680451153	1.585269264525735e-6	5.333216114304757e-5	11513;11891;12010;12259;12260;12262;12267;12268;12505;13036;13731;13733;14127;14130;14972;15040;16149;16190;16453;16859;18173;18439;20848;20963;21803;21938;54445;57914;171285	Lgals9;Tgfb1;Stat3;Adgre1;Havcr2;Syk;Emp2;Cd74;Slc11a1;Fcgr2b;Tnfrsf1b;P2rx7;Il4ra;Adcy7;Jak3;Rab27a;Ctsh;Crlf2;C1qa;C1qc;C1qb;Unc93b1;C3ar1;Fcer1g;B2m;H2-K1;H2-T23;C4b;Cd44
GO:1903706	regulation of hemopoiesis	http://amigo.geneontology.org/amigo/term/GO:1903706	376	28	10.299518297505212	2.718573742112023	1.6551952224386213e-6	5.333216114304757e-5	12010;12262;12505;12977;12978;12986;14159;16149;16190;16453;16658;16859;16909;18024;19659;19766;20375;20848;20963;21803;21813;22695;26362;65963;66058;74039;105855;320404	Lgals9;Spi1;Axl;Tgfb1;Stat3;Csf1;Nfe2l2;Ripk1;Syk;Nckap1l;Tmem176a;Cd74;Csf1r;Csf3r;Tmem176b;Il4ra;Jak3;Tgfbr2;Lmo2;C1qc;Itpkb;Zfp36;Rbp1;Fes;Nfam1;B2m;Mafb;Cd44
GO:0006898	receptor-mediated endocytosis	http://amigo.geneontology.org/amigo/term/GO:0006898	252	22	6.902868646200302	3.1870807815689703	1.7076800366000455e-6	5.333216114304757e-5	11816;12010;12306;12512;12520;12527;12752;12759;13132;13430;14127;14130;16412;16414;16835;20963;21813;65107;66141;105782;234779;269855	Itgb2;Apoe;Syk;Clu;Lrp10;Scrib;Cd63;Ifitm3;Itgb1;Fcgr2b;Cd9;Cln3;Ldlr;Anxa2;Tgfbr2;Dnm2;Plcg2;Ssc5d;Cd81;Fcer1g;B2m;Dab2
GO:0050866	negative regulation of cell activation	http://amigo.geneontology.org/amigo/term/GO:0050866	180	18	4.930620461571644	3.650656167979003	2.2387985920691023e-6	6.732979469481892e-5	11816;12493;12505;12527;14130;15368;16149;16190;16453;16768;16835;16859;18595;20720;21803;26362;93695;171285	Lgals9;Axl;Tgfb1;Apoe;Hmox1;Havcr2;Cd74;Serpine2;Fcgr2b;Pdgfra;Gpnmb;Lag3;Cd9;Il4ra;Cd37;Jak3;Ldlr;Cd44
GO:0032103	positive regulation of response to external stimulus	http://amigo.geneontology.org/amigo/term/GO:0032103	277	23	7.587677043640808	3.031230753195562	2.3473381395300308e-6	6.807280604637089e-5	12267;12606;12774;12977;13040;13057;14127;14173;14268;14747;16149;16835;16859;19141;19354;21803;21937;30955;64074;73710;78781;105855;171285	Lgals9;Tgfb1;Cyba;Csf1;Havcr2;Pik3cg;Lgmn;Nckap1l;Smoc2;Cd74;Fn1;Zc3hav1;Tnfrsf1a;Ldlr;Rac2;Cebpa;Fgf2;Ctss;C3ar1;Cmklr1;Tubb2b;Fcer1g;Ccr5
GO:0022407	regulation of cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0022407	369	27	10.10777194622187	2.671211830228539	3.5489278238376443e-6	9.936997906745404e-5	12505;12527;12774;14726;14732;15040;16149;16190;16195;16403;16453;16768;16852;16859;17909;20720;20963;21803;21813;76088;78317;93695;105855;108101;171285;320404;320484	Lgals9;Tgfb1;Havcr2;Syk;Il6st;Nckap1l;Cd74;Fermt3;Gpam;Serpine2;Itga6;Pdpn;Gpnmb;Lag3;Cd9;Il4ra;Jak3;Tgfbr2;Itpkb;Ccdc88b;Dock8;Rasal3;H2-T23;Lgals1;Ccr5;Cd44;Myo10
GO:0072593	reactive oxygen species metabolic process	http://amigo.geneontology.org/amigo/term/GO:0072593	268	22	7.341146020562226	2.9968073020723156	4.693877420969272e-6	1.270476155275683e-4	11758;11891;12633;12759;13051;13057;13430;14678;14775;15277;16414;17969;18024;18439;18792;19766;20848;20963;21803;21813;69219;277360	Itgb2;Hk2;Tgfb1;Stat3;Cyba;Nfe2l2;Ncf1;Ripk1;Syk;Plau;Clu;Cflar;Prdx6;Ddah1;P2rx7;Rab27a;Tgfbr2;Gnai2;Dnm2;Prex1;Cx3cr1;Gpx1
GO:0007264	small GTPase mediated signal transduction	http://amigo.geneontology.org/amigo/term/GO:0007264	468	31	12.819613200086275	2.4181696839177156	5.293205891154784e-6	1.3461651999677193e-4	11303;11816;11853;11857;11891;12175;12977;13430;14673;14726;15368;16412;19354;54153;56699;68178;68328;72318;74055;75104;75547;76088;94176;219140;226652;235041;242687;277360;320404;320484;330662	Gna12;Rhoc;Apoe;Rasa4;Hmox1;Bnip2;Csf1;Abca1;Cyth4;Dock2;Spata13;Plce1;Itgb1;Rab13;Pdpn;Wasf2;Arhgdib;Kank2;Rab27a;Cgnl1;Rac2;Dnm2;Itpkb;Mmd2;Prex1;Cdc42ep4;Arhgap30;Dock8;Rasal3;Dock1;Akap13
GO:0002237	response to molecule of bacterial origin	http://amigo.geneontology.org/amigo/term/GO:0002237	355	26	9.724279243655188	2.6737200103508187	5.30508453189249e-6	1.3461651999677193e-4	11303;12010;12774;13051;14130;14469;14701;15446;15900;16859;18033;18173;18439;20692;21803;21938;22352;22695;26362;27056;56722;59079;171285;216161;234779;269855	Lgals9;Axl;Tgfb1;Abca1;Sparc;Havcr2;Erbin;Litaf;Slc11a1;Fcgr2b;Vim;Nfkb1;Gbp2;Tnfrsf1b;P2rx7;Irf5;Hpgd;Plcg2;Ssc5d;Sbno2;Gng12;Irf8;Zfp36;Cx3cr1;B2m;Ccr5
GO:0050878	regulation of body fluid levels	http://amigo.geneontology.org/amigo/term/GO:0050878	334	25	9.149040189805163	2.7325270718405705	5.5171545634280506e-6	1.3575543956071445e-4	11747;11816;11829;11891;12306;12495;12527;13057;13731;14127;14466;14678;14726;15277;18024;18595;18792;19128;20720;20963;21788;22371;26362;30955;108101	Hk2;Vwf;Axl;Apoe;Cyba;Nfe2l2;Pik3cg;Syk;Plau;Emp2;Pros1;Aqp4;Fermt3;Serpine2;Tfpi;Anxa5;Gba;Pdpn;Pdgfra;Cd9;Rab27a;Anxa2;Gnai2;Entpd1;Fcer1g
GO:1901136	carbohydrate derivative catabolic process	http://amigo.geneontology.org/amigo/term/GO:1901136	122	14	3.34186497950967	4.189277569811971	6.161807585614021e-6	1.471584635152525e-4	12505;13010;14173;14466;14667;15211;17939;21803;71665;75612;108687;110006;192193;241159	Gm2a;Tgfb1;Naga;Hexa;Gusb;Cst3;Gba;Fuca1;Edem1;Neu4;Gns;Fgf2;Edem2;Cd44
GO:0019882	antigen processing and presentation	http://amigo.geneontology.org/amigo/term/GO:0019882	91	12	2.4927025666834424	4.814052089642641	6.737126184819253e-6	1.5630132748780667e-4	11891;12010;13040;14127;14130;14972;15040;15064;16149;18173;21356;54445	Tapbp;Cd74;Slc11a1;Mr1;Fcgr2b;Rab27a;Unc93b1;Ctss;Fcer1g;B2m;H2-K1;H2-T23
GO:0001667	ameboidal-type cell migration	http://amigo.geneontology.org/amigo/term/GO:0001667	387	27	10.600833992379036	2.5469694195202344	8.560839389937236e-6	1.9309448846191766e-4	11745;11816;11857;12512;13036;13731;14173;14268;14673;14775;15368;16412;16414;16973;18024;18858;19141;20397;20684;20692;21803;21813;64074;68328;235041;242687;330662	Gna12;Itgb2;Tgfb1;Apoe;Hmox1;Nfe2l2;Pmp22;Sparc;Sgpl1;Lgmn;Emp2;Smoc2;Lrp5;Cd63;Itgb1;Fn1;Sp100;Rab13;Wasf2;Anxa3;Arhgdib;Kank2;Ctsh;Tgfbr2;Fgf2;Dock1;Gpx1
GO:0042063	gliogenesis	http://amigo.geneontology.org/amigo/term/GO:0042063	301	23	8.245093105183694	2.789537935665019	9.387755819822985e-6	2.060231817755747e-4	12527;12759;12977;13167;14173;14268;14580;16195;16513;16779;16835;17984;18858;20203;20720;20848;21803;22352;50914;105782;216616;243914;319565	Tgfb1;Stat3;Csf1;Pmp22;Gfap;Il6st;Clu;Scrib;Fn1;Serpine2;Dbi;Vim;Cd9;Ldlr;S100b;Ndn;Lgi4;Fgf2;Kcnj10;Olig1;Lamb2;Syne2;Efemp1
GO:0001819	positive regulation of cytokine production	http://amigo.geneontology.org/amigo/term/GO:0001819	404	27	11.06650370263858	2.4397949637483434	1.856267127964273e-5	3.9665497576499726e-4	12010;12267;12759;12774;12978;13057;14127;15040;15900;16149;16190;16859;18173;18439;19766;20848;20963;21803;21937;54445;57914;74039;78317;78781;170743;171285;234779	Lgals9;Tgfb1;Stat3;Cyba;Havcr2;Ripk1;Syk;Clu;Cd74;Csf1r;Slc11a1;P2rx7;Zc3hav1;Tnfrsf1a;Il4ra;Crlf2;Plcg2;Unc93b1;C3ar1;Irf8;Tlr7;Ccdc88b;Nfam1;Fcer1g;B2m;H2-T23;Ccr5
GO:0016042	lipid catabolic process	http://amigo.geneontology.org/amigo/term/GO:0016042	293	22	8.025954418002732	2.741107020325531	1.92864917414326e-5	4.0155464856521205e-4	11758;11816;13167;14466;14667;15211;16835;17939;18797;20397;20750;30955;68616;74055;97212;104759;104816;105501;110460;192654;234779;241159	Gm2a;Apoe;Sgpl1;Pik3cg;Naga;Acat2;Plcb3;Plce1;Hexa;Hadha;Dbi;Prdx6;Gba;Spp1;Gdpd3;Pla2g15;Ldlr;Neu4;Plcg2;Aspg;Abhd4;Pld4
GO:0019221	cytokine-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0019221	360	25	9.861240923143288	2.535177894429863	2.0038411860823224e-5	4.067797607747115e-4	12505;12606;12774;12977;12978;12986;13051;13601;14127;15976;16149;16154;16164;16190;16195;16453;18414;20848;20963;21937;21938;26362;27056;57914;66141	Axl;Stat3;Csf1;Il13ra1;Syk;Il6st;Osmr;Ifnar2;Cd74;Csf1r;Ifitm3;Tnfrsf1b;Csf3r;Irf5;Tnfrsf1a;Il4ra;Jak3;Il10ra;Crlf2;Cebpa;Cx3cr1;Fcer1g;Ccr5;Cd44;Ecm1
GO:0002683	negative regulation of immune system process	http://amigo.geneontology.org/amigo/term/GO:0002683	431	28	11.806096771874326	2.371655979197496	2.1763679532882385e-5	4.3102701904147554e-4	12262;12493;12505;13709;14127;14130;14732;14775;15040;15368;16149;16190;16453;16658;16768;16835;16859;16909;18024;21803;22695;26362;59079;65963;66058;93695;171285;320404	Lgals9;Axl;Tgfb1;Hmox1;Nfe2l2;Havcr2;Erbin;Tmem176a;Cd74;Gpam;Fcgr2b;Tmem176b;Gpnmb;Lag3;Il4ra;Cd37;Jak3;Ldlr;Lmo2;Elf1;C1qc;Itpkb;Zfp36;Fcer1g;Gpx1;H2-T23;Mafb;Cd44
GO:0050663	cytokine secretion	http://amigo.geneontology.org/amigo/term/GO:0050663	213	18	5.834567546193112	3.085061550404791	2.3386141180248288e-5	4.521320628181335e-4	11303;11746;12654;12774;12978;14268;14732;16190;16822;16859;18439;19073;20963;21938;54445;57914;171285;269855	Lgals9;Lcp2;Abca1;Srgn;Havcr2;Syk;Csf1r;Gpam;Fn1;Tnfrsf1b;P2rx7;Anxa4;Il4ra;Crlf2;Ssc5d;Unc93b1;Chil1;Ccr5
GO:0051235	maintenance of location	http://amigo.geneontology.org/amigo/term/GO:0051235	321	23	8.792939823136098	2.615734949019223	2.6381863297841868e-5	4.981877441359907e-4	11747;11816;12335;12774;13057;13167;14173;14667;15211;15277;16852;16859;18439;19073;19241;20652;20684;21803;21894;107566;233571;234779;319565	Gm2a;Hk2;Lgals9;Tgfb1;Apoe;Cyba;Srgn;Hexa;Sp100;Dbi;Soat1;Anxa5;Tln1;P2rx7;Plcg2;Fgf2;P2ry6;Tmsb4x;Syne2;Lgals1;Capn3;Ccr5;Arl2bp
GO:0032963	collagen metabolic process	http://amigo.geneontology.org/amigo/term/GO:0032963	89	11	2.437917894888202	4.512046949187531	3.034255548206577e-5	5.599580693508501e-4	12842;13030;13040;16412;17534;18439;18822;21803;22352;26433;52377	Tgfb1;Plod3;Plod1;Rcn3;Mrc2;Ctsb;Itgb1;Vim;P2rx7;Ctss;Col1a1
GO:0033627	cell adhesion mediated by integrin	http://amigo.geneontology.org/amigo/term/GO:0033627	60	9	1.6435401538572147	5.475984251968504	3.3957750189106406e-5	6.127487367456534e-4	16402;16412;16414;16419;18792;20963;105855;107581;108101	Itgb2;Itga5;Syk;Plau;Nckap1l;Itgb5;Fermt3;Itgb1;Col16a1
