userId	geneSymbol	geneName	entrezgene	gLink
Chrd	Chrd	chordin	12667	https://www.ncbi.nlm.nih.gov/gene/?term=12667
Clic1	Clic1	chloride intracellular channel 1	114584	https://www.ncbi.nlm.nih.gov/gene/?term=114584
Tgfbr1	Tgfbr1	transforming growth factor, beta receptor I	21812	https://www.ncbi.nlm.nih.gov/gene/?term=21812
Ctsd	Ctsd	cathepsin D	13033	https://www.ncbi.nlm.nih.gov/gene/?term=13033
Elk3	Elk3	ELK3, member of ETS oncogene family	13713	https://www.ncbi.nlm.nih.gov/gene/?term=13713
Rps18	Rps18	ribosomal protein S18	20084	https://www.ncbi.nlm.nih.gov/gene/?term=20084
Rpl10	Rpl10	ribosomal protein L10	110954	https://www.ncbi.nlm.nih.gov/gene/?term=110954
Rps5	Rps5	ribosomal protein S5	20103	https://www.ncbi.nlm.nih.gov/gene/?term=20103
Dguok	Dguok	deoxyguanosine kinase	27369	https://www.ncbi.nlm.nih.gov/gene/?term=27369
Csf1	Csf1	colony stimulating factor 1 (macrophage)	12977	https://www.ncbi.nlm.nih.gov/gene/?term=12977
Lpl	Lpl	lipoprotein lipase	16956	https://www.ncbi.nlm.nih.gov/gene/?term=16956
Fcrls	Fcrls	Fc receptor-like S, scavenger receptor	80891	https://www.ncbi.nlm.nih.gov/gene/?term=80891
Fcgr1	Fcgr1	Fc receptor, IgG, high affinity I	14129	https://www.ncbi.nlm.nih.gov/gene/?term=14129
Ncf1	Ncf1	neutrophil cytosolic factor 1	17969	https://www.ncbi.nlm.nih.gov/gene/?term=17969
Fli1	Fli1	Friend leukemia integration 1	14247	https://www.ncbi.nlm.nih.gov/gene/?term=14247
Ctsz	Ctsz	cathepsin Z	64138	https://www.ncbi.nlm.nih.gov/gene/?term=64138
Plgrkt	Plgrkt	plasminogen receptor, C-terminal lysine transmembrane protein	67759	https://www.ncbi.nlm.nih.gov/gene/?term=67759
Lamp2	Lamp2	lysosomal-associated membrane protein 2	16784	https://www.ncbi.nlm.nih.gov/gene/?term=16784
Il13ra1	Il13ra1	interleukin 13 receptor, alpha 1	16164	https://www.ncbi.nlm.nih.gov/gene/?term=16164
Ctsa	Ctsa	cathepsin A	19025	https://www.ncbi.nlm.nih.gov/gene/?term=19025
Cyth4	Cyth4	cytohesin 4	72318	https://www.ncbi.nlm.nih.gov/gene/?term=72318
Pmp22	Pmp22	peripheral myelin protein 22	18858	https://www.ncbi.nlm.nih.gov/gene/?term=18858
Sparc	Sparc	secreted acidic cysteine rich glycoprotein	20692	https://www.ncbi.nlm.nih.gov/gene/?term=20692
Ikzf1	Ikzf1	IKAROS family zinc finger 1	22778	https://www.ncbi.nlm.nih.gov/gene/?term=22778
Cd68	Cd68	CD68 antigen	12514	https://www.ncbi.nlm.nih.gov/gene/?term=12514
Irf1	Irf1	interferon regulatory factor 1	16362	https://www.ncbi.nlm.nih.gov/gene/?term=16362
Ccl6	Ccl6	chemokine (C-C motif) ligand 6	20305	https://www.ncbi.nlm.nih.gov/gene/?term=20305
Lims1	Lims1	LIM and senescent cell antigen-like domains 1	110829	https://www.ncbi.nlm.nih.gov/gene/?term=110829
Ifngr1	Ifngr1	interferon gamma receptor 1	15979	https://www.ncbi.nlm.nih.gov/gene/?term=15979
Slc29a3	Slc29a3	solute carrier family 29 (nucleoside transporters), member 3	71279	https://www.ncbi.nlm.nih.gov/gene/?term=71279
Vsir	Vsir	V-set immunoregulatory receptor	74048	https://www.ncbi.nlm.nih.gov/gene/?term=74048
Plek	Plek	pleckstrin	56193	https://www.ncbi.nlm.nih.gov/gene/?term=56193
Dock2	Dock2	dedicator of cyto-kinesis 2	94176	https://www.ncbi.nlm.nih.gov/gene/?term=94176
Rack1	Rack1	receptor for activated C kinase 1	14694	https://www.ncbi.nlm.nih.gov/gene/?term=14694
Pdlim4	Pdlim4	PDZ and LIM domain 4	30794	https://www.ncbi.nlm.nih.gov/gene/?term=30794
Havcr2	Havcr2	hepatitis A virus cellular receptor 2	171285	https://www.ncbi.nlm.nih.gov/gene/?term=171285
Tcn2	Tcn2	transcobalamin 2	21452	https://www.ncbi.nlm.nih.gov/gene/?term=21452
Pik3cg	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	30955	https://www.ncbi.nlm.nih.gov/gene/?term=30955
Ntsr2	Ntsr2	neurotensin receptor 2	18217	https://www.ncbi.nlm.nih.gov/gene/?term=18217
Itgb3	Itgb3	integrin beta 3	16416	https://www.ncbi.nlm.nih.gov/gene/?term=16416
Mrc2	Mrc2	mannose receptor, C type 2	17534	https://www.ncbi.nlm.nih.gov/gene/?term=17534
Pld2	Pld2	phospholipase D2	18806	https://www.ncbi.nlm.nih.gov/gene/?term=18806
Abcc3	Abcc3	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	76408	https://www.ncbi.nlm.nih.gov/gene/?term=76408
Gfap	Gfap	glial fibrillary acidic protein	14580	https://www.ncbi.nlm.nih.gov/gene/?term=14580
Prkch	Prkch	protein kinase C, eta	18755	https://www.ncbi.nlm.nih.gov/gene/?term=18755
Smoc1	Smoc1	SPARC related modular calcium binding 1	64075	https://www.ncbi.nlm.nih.gov/gene/?term=64075
Npc2	Npc2	NPC intracellular cholesterol transporter 2	67963	https://www.ncbi.nlm.nih.gov/gene/?term=67963
Mtr	Mtr	5-methyltetrahydrofolate-homocysteine methyltransferase	238505	https://www.ncbi.nlm.nih.gov/gene/?term=238505
Gpld1	Gpld1	glycosylphosphatidylinositol specific phospholipase D1	14756	https://www.ncbi.nlm.nih.gov/gene/?term=14756
Ly86	Ly86	lymphocyte antigen 86	17084	https://www.ncbi.nlm.nih.gov/gene/?term=17084
Golm1	Golm1	golgi membrane protein 1	105348	https://www.ncbi.nlm.nih.gov/gene/?term=105348
Cd180	Cd180	CD180 antigen	17079	https://www.ncbi.nlm.nih.gov/gene/?term=17079
Gtf2h2	Gtf2h2	general transcription factor II H, polypeptide 2	23894	https://www.ncbi.nlm.nih.gov/gene/?term=23894
Hexb	Hexb	hexosaminidase B	15212	https://www.ncbi.nlm.nih.gov/gene/?term=15212
Gfm2	Gfm2	G elongation factor, mitochondrial 2	320806	https://www.ncbi.nlm.nih.gov/gene/?term=320806
Plau	Plau	plasminogen activator, urokinase	18792	https://www.ncbi.nlm.nih.gov/gene/?term=18792
Rnase4	Rnase4	ribonuclease, RNase A family 4	58809	https://www.ncbi.nlm.nih.gov/gene/?term=58809
Glt8d1	Glt8d1	glycosyltransferase 8 domain containing 1	76485	https://www.ncbi.nlm.nih.gov/gene/?term=76485
Prkcd	Prkcd	protein kinase C, delta	18753	https://www.ncbi.nlm.nih.gov/gene/?term=18753
Spata13	Spata13	spermatogenesis associated 13	219140	https://www.ncbi.nlm.nih.gov/gene/?term=219140
Lcp1	Lcp1	lymphocyte cytosolic protein 1	18826	https://www.ncbi.nlm.nih.gov/gene/?term=18826
Rcbtb2	Rcbtb2	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	105670	https://www.ncbi.nlm.nih.gov/gene/?term=105670
Osmr	Osmr	oncostatin M receptor	18414	https://www.ncbi.nlm.nih.gov/gene/?term=18414
Fyb	Fyb	FYN binding protein	23880	https://www.ncbi.nlm.nih.gov/gene/?term=23880
Lrp10	Lrp10	low-density lipoprotein receptor-related protein 10	65107	https://www.ncbi.nlm.nih.gov/gene/?term=65107
Myc	Myc	myelocytomatosis oncogene	17869	https://www.ncbi.nlm.nih.gov/gene/?term=17869
Sqle	Sqle	squalene epoxidase	20775	https://www.ncbi.nlm.nih.gov/gene/?term=20775
Nckap1l	Nckap1l	NCK associated protein 1 like	105855	https://www.ncbi.nlm.nih.gov/gene/?term=105855
Riox2	Riox2	ribosomal oxygenase 2	67014	https://www.ncbi.nlm.nih.gov/gene/?term=67014
Itgb5	Itgb5	integrin beta 5	16419	https://www.ncbi.nlm.nih.gov/gene/?term=16419
Hcls1	Hcls1	hematopoietic cell specific Lyn substrate 1	15163	https://www.ncbi.nlm.nih.gov/gene/?term=15163
Pros1	Pros1	protein S (alpha)	19128	https://www.ncbi.nlm.nih.gov/gene/?term=19128
Fmnl3	Fmnl3	formin-like 3	22379	https://www.ncbi.nlm.nih.gov/gene/?term=22379
Lima1	Lima1	LIM domain and actin binding 1	65970	https://www.ncbi.nlm.nih.gov/gene/?term=65970
P3h3	P3h3	prolyl 3-hydroxylase 3	14789	https://www.ncbi.nlm.nih.gov/gene/?term=14789
Acat2	Acat2	acetyl-Coenzyme A acetyltransferase 2	110460	https://www.ncbi.nlm.nih.gov/gene/?term=110460
Trem2	Trem2	triggering receptor expressed on myeloid cells 2	83433	https://www.ncbi.nlm.nih.gov/gene/?term=83433
Myo1f	Myo1f	myosin IF	17916	https://www.ncbi.nlm.nih.gov/gene/?term=17916
Tmem173	Tmem173	transmembrane protein 173	72512	https://www.ncbi.nlm.nih.gov/gene/?term=72512
Stard4	Stard4	StAR-related lipid transfer (START) domain containing 4	170459	https://www.ncbi.nlm.nih.gov/gene/?term=170459
Aif1	Aif1	allograft inflammatory factor 1	11629	https://www.ncbi.nlm.nih.gov/gene/?term=11629
Csf1r	Csf1r	colony stimulating factor 1 receptor	12978	https://www.ncbi.nlm.nih.gov/gene/?term=12978
Ostf1	Ostf1	osteoclast stimulating factor 1	20409	https://www.ncbi.nlm.nih.gov/gene/?term=20409
Fermt3	Fermt3	fermitin family member 3	108101	https://www.ncbi.nlm.nih.gov/gene/?term=108101
P4hb	P4hb	prolyl 4-hydroxylase, beta polypeptide	18453	https://www.ncbi.nlm.nih.gov/gene/?term=18453
Hexa	Hexa	hexosaminidase A	15211	https://www.ncbi.nlm.nih.gov/gene/?term=15211
Cd63	Cd63	CD63 antigen	12512	https://www.ncbi.nlm.nih.gov/gene/?term=12512
Gusb	Gusb	glucuronidase, beta	110006	https://www.ncbi.nlm.nih.gov/gene/?term=110006
Idh1	Idh1	isocitrate dehydrogenase 1 (NADP+), soluble	15926	https://www.ncbi.nlm.nih.gov/gene/?term=15926
Cflar	Cflar	CASP8 and FADD-like apoptosis regulator	12633	https://www.ncbi.nlm.nih.gov/gene/?term=12633
Slc11a1	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	18173	https://www.ncbi.nlm.nih.gov/gene/?term=18173
Igfbp5	Igfbp5	insulin-like growth factor binding protein 5	16011	https://www.ncbi.nlm.nih.gov/gene/?term=16011
Serpine2	Serpine2	serine (or cysteine) peptidase inhibitor, clade E, member 2	20720	https://www.ncbi.nlm.nih.gov/gene/?term=20720
Inpp5d	Inpp5d	inositol polyphosphate-5-phosphatase D	16331	https://www.ncbi.nlm.nih.gov/gene/?term=16331
Cfh	Cfh	complement component factor h	12628	https://www.ncbi.nlm.nih.gov/gene/?term=12628
Ptprc	Ptprc	protein tyrosine phosphatase, receptor type, C	19264	https://www.ncbi.nlm.nih.gov/gene/?term=19264
Ncf2	Ncf2	neutrophil cytosolic factor 2	17970	https://www.ncbi.nlm.nih.gov/gene/?term=17970
Frmd4a	Frmd4a	FERM domain containing 4A	209630	https://www.ncbi.nlm.nih.gov/gene/?term=209630
Hsd17b7	Hsd17b7	hydroxysteroid (17-beta) dehydrogenase 7	15490	https://www.ncbi.nlm.nih.gov/gene/?term=15490
Prdx6	Prdx6	peroxiredoxin 6	11758	https://www.ncbi.nlm.nih.gov/gene/?term=11758
Plxdc2	Plxdc2	plexin domain containing 2	67448	https://www.ncbi.nlm.nih.gov/gene/?term=67448
Apbb1ip	Apbb1ip	amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein	54519	https://www.ncbi.nlm.nih.gov/gene/?term=54519
Acvr1c	Acvr1c	activin A receptor, type IC	269275	https://www.ncbi.nlm.nih.gov/gene/?term=269275
Traf2	Traf2	TNF receptor-associated factor 2	22030	https://www.ncbi.nlm.nih.gov/gene/?term=22030
Dpp7	Dpp7	dipeptidylpeptidase 7	83768	https://www.ncbi.nlm.nih.gov/gene/?term=83768
Tfpi	Tfpi	tissue factor pathway inhibitor	21788	https://www.ncbi.nlm.nih.gov/gene/?term=21788
Snap23	Snap23	synaptosomal-associated protein 23	20619	https://www.ncbi.nlm.nih.gov/gene/?term=20619
Sppl2a	Sppl2a	signal peptide peptidase like 2A	66552	https://www.ncbi.nlm.nih.gov/gene/?term=66552
Rrbp1	Rrbp1	ribosome binding protein 1	81910	https://www.ncbi.nlm.nih.gov/gene/?term=81910
Pag1	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1	94212	https://www.ncbi.nlm.nih.gov/gene/?term=94212
Col9a3	Col9a3	collagen, type IX, alpha 3	12841	https://www.ncbi.nlm.nih.gov/gene/?term=12841
Rpn2	Rpn2	ribophorin II	20014	https://www.ncbi.nlm.nih.gov/gene/?term=20014
Mfsd1	Mfsd1	major facilitator superfamily domain containing 1	66868	https://www.ncbi.nlm.nih.gov/gene/?term=66868
Wwtr1	Wwtr1	WW domain containing transcription regulator 1	97064	https://www.ncbi.nlm.nih.gov/gene/?term=97064
Olfml3	Olfml3	olfactomedin-like 3	99543	https://www.ncbi.nlm.nih.gov/gene/?term=99543
Il6ra	Il6ra	interleukin 6 receptor, alpha	16194	https://www.ncbi.nlm.nih.gov/gene/?term=16194
Slc50a1	Slc50a1	solute carrier family 50 (sugar transporter), member 1	19729	https://www.ncbi.nlm.nih.gov/gene/?term=19729
Gba	Gba	glucosidase, beta, acid	14466	https://www.ncbi.nlm.nih.gov/gene/?term=14466
Dapp1	Dapp1	dual adaptor for phosphotyrosine and 3-phosphoinositides 1	26377	https://www.ncbi.nlm.nih.gov/gene/?term=26377
Nfkb1	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	18033	https://www.ncbi.nlm.nih.gov/gene/?term=18033
Gbp3	Gbp3	guanylate binding protein 3	55932	https://www.ncbi.nlm.nih.gov/gene/?term=55932
Gbp2	Gbp2	guanylate binding protein 2	14469	https://www.ncbi.nlm.nih.gov/gene/?term=14469
Col15a1	Col15a1	collagen, type XV, alpha 1	12819	https://www.ncbi.nlm.nih.gov/gene/?term=12819
B4galt1	B4galt1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	14595	https://www.ncbi.nlm.nih.gov/gene/?term=14595
Unc13b	Unc13b	unc-13 homolog B	22249	https://www.ncbi.nlm.nih.gov/gene/?term=22249
Laptm5	Laptm5	lysosomal-associated protein transmembrane 5	16792	https://www.ncbi.nlm.nih.gov/gene/?term=16792
Pdpn	Pdpn	podoplanin	14726	https://www.ncbi.nlm.nih.gov/gene/?term=14726
Fuca1	Fuca1	fucosidase, alpha-L- 1, tissue	71665	https://www.ncbi.nlm.nih.gov/gene/?term=71665
Prdx1	Prdx1	peroxiredoxin 1	18477	https://www.ncbi.nlm.nih.gov/gene/?term=18477
Csf3r	Csf3r	colony stimulating factor 3 receptor (granulocyte)	12986	https://www.ncbi.nlm.nih.gov/gene/?term=12986
Wasf2	Wasf2	WAS protein family, member 2	242687	https://www.ncbi.nlm.nih.gov/gene/?term=242687
Necap2	Necap2	NECAP endocytosis associated 2	66147	https://www.ncbi.nlm.nih.gov/gene/?term=66147
Vamp3	Vamp3	vesicle-associated membrane protein 3	22319	https://www.ncbi.nlm.nih.gov/gene/?term=22319
Agtrap	Agtrap	angiotensin II, type I receptor-associated protein	11610	https://www.ncbi.nlm.nih.gov/gene/?term=11610
Man2b2	Man2b2	mannosidase 2, alpha B2	17160	https://www.ncbi.nlm.nih.gov/gene/?term=17160
Nsun7	Nsun7	NOL1/NOP2/Sun domain family, member 7	70918	https://www.ncbi.nlm.nih.gov/gene/?term=70918
Stx2	Stx2	syntaxin 2	13852	https://www.ncbi.nlm.nih.gov/gene/?term=13852
Anxa3	Anxa3	annexin A3	11745	https://www.ncbi.nlm.nih.gov/gene/?term=11745
Arpc1b	Arpc1b	actin related protein 2/3 complex, subunit 1B	11867	https://www.ncbi.nlm.nih.gov/gene/?term=11867
Tsc22d4	Tsc22d4	TSC22 domain family, member 4	78829	https://www.ncbi.nlm.nih.gov/gene/?term=78829
Irf5	Irf5	interferon regulatory factor 5	27056	https://www.ncbi.nlm.nih.gov/gene/?term=27056
Hpgds	Hpgds	hematopoietic prostaglandin D synthase	54486	https://www.ncbi.nlm.nih.gov/gene/?term=54486
Tbxas1	Tbxas1	thromboxane A synthase 1, platelet	21391	https://www.ncbi.nlm.nih.gov/gene/?term=21391
Aldh1l1	Aldh1l1	aldehyde dehydrogenase 1 family, member L1	107747	https://www.ncbi.nlm.nih.gov/gene/?term=107747
Lag3	Lag3	lymphocyte-activation gene 3	16768	https://www.ncbi.nlm.nih.gov/gene/?term=16768
Arhgdib	Arhgdib	Rho, GDP dissociation inhibitor (GDI) beta	11857	https://www.ncbi.nlm.nih.gov/gene/?term=11857
Ltbr	Ltbr	lymphotoxin B receptor	17000	https://www.ncbi.nlm.nih.gov/gene/?term=17000
Cd9	Cd9	CD9 antigen	12527	https://www.ncbi.nlm.nih.gov/gene/?term=12527
Cyfip1	Cyfip1	cytoplasmic FMR1 interacting protein 1	20430	https://www.ncbi.nlm.nih.gov/gene/?term=20430
Ctsc	Ctsc	cathepsin C	13032	https://www.ncbi.nlm.nih.gov/gene/?term=13032
Tyrobp	Tyrobp	TYRO protein tyrosine kinase binding protein	22177	https://www.ncbi.nlm.nih.gov/gene/?term=22177
Pde3b	Pde3b	phosphodiesterase 3B, cGMP-inhibited	18576	https://www.ncbi.nlm.nih.gov/gene/?term=18576
Mvp	Mvp	major vault protein	78388	https://www.ncbi.nlm.nih.gov/gene/?term=78388
Cln3	Cln3	ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)	12752	https://www.ncbi.nlm.nih.gov/gene/?term=12752
Slco2b1	Slco2b1	solute carrier organic anion transporter family, member 2b1	101488	https://www.ncbi.nlm.nih.gov/gene/?term=101488
Arhgap17	Arhgap17	Rho GTPase activating protein 17	70497	https://www.ncbi.nlm.nih.gov/gene/?term=70497
Itgam	Itgam	integrin alpha M	16409	https://www.ncbi.nlm.nih.gov/gene/?term=16409
Itgax	Itgax	integrin alpha X	16411	https://www.ncbi.nlm.nih.gov/gene/?term=16411
Cd37	Cd37	CD37 antigen	12493	https://www.ncbi.nlm.nih.gov/gene/?term=12493
Tpp1	Tpp1	tripeptidyl peptidase I	12751	https://www.ncbi.nlm.nih.gov/gene/?term=12751
Dock11	Dock11	dedicator of cytokinesis 11	75974	https://www.ncbi.nlm.nih.gov/gene/?term=75974
Rps4x	Rps4x	ribosomal protein S4, X-linked	20102	https://www.ncbi.nlm.nih.gov/gene/?term=20102
Flna	Flna	filamin, alpha	192176	https://www.ncbi.nlm.nih.gov/gene/?term=192176
Col4a2	Col4a2	collagen, type IV, alpha 2	12827	https://www.ncbi.nlm.nih.gov/gene/?term=12827
Asah1	Asah1	N-acylsphingosine amidohydrolase 1	11886	https://www.ncbi.nlm.nih.gov/gene/?term=11886
Msmo1	Msmo1	methylsterol monoxygenase 1	66234	https://www.ncbi.nlm.nih.gov/gene/?term=66234
Hpgd	Hpgd	hydroxyprostaglandin dehydrogenase 15 (NAD)	15446	https://www.ncbi.nlm.nih.gov/gene/?term=15446
Adcy7	Adcy7	adenylate cyclase 7	11513	https://www.ncbi.nlm.nih.gov/gene/?term=11513
Sall1	Sall1	spalt like transcription factor 1	58198	https://www.ncbi.nlm.nih.gov/gene/?term=58198
Cmtm3	Cmtm3	CKLF-like MARVEL transmembrane domain containing 3	68119	https://www.ncbi.nlm.nih.gov/gene/?term=68119
Cbfb	Cbfb	core binding factor beta	12400	https://www.ncbi.nlm.nih.gov/gene/?term=12400
4931406C07Rik	4931406C07Rik	RIKEN cDNA 4931406C07 gene	70984	https://www.ncbi.nlm.nih.gov/gene/?term=70984
Thy1	Thy1	thymus cell antigen 1, theta	21838	https://www.ncbi.nlm.nih.gov/gene/?term=21838
Ets1	Ets1	E26 avian leukemia oncogene 1, 5' domain	23871	https://www.ncbi.nlm.nih.gov/gene/?term=23871
Slc37a2	Slc37a2	solute carrier family 37 (glycerol-3-phosphate transporter), member 2	56857	https://www.ncbi.nlm.nih.gov/gene/?term=56857
Ldlr	Ldlr	low density lipoprotein receptor	16835	https://www.ncbi.nlm.nih.gov/gene/?term=16835
Lca5	Lca5	Leber congenital amaurosis 5 (human)	75782	https://www.ncbi.nlm.nih.gov/gene/?term=75782
Tmed3	Tmed3	transmembrane p24 trafficking protein 3	66111	https://www.ncbi.nlm.nih.gov/gene/?term=66111
Ctsh	Ctsh	cathepsin H	13036	https://www.ncbi.nlm.nih.gov/gene/?term=13036
Ppib	Ppib	peptidylprolyl isomerase B	19035	https://www.ncbi.nlm.nih.gov/gene/?term=19035
Cmtm6	Cmtm6	CKLF-like MARVEL transmembrane domain containing 6	67213	https://www.ncbi.nlm.nih.gov/gene/?term=67213
Tgfbr2	Tgfbr2	transforming growth factor, beta receptor II	21813	https://www.ncbi.nlm.nih.gov/gene/?term=21813
Abhd5	Abhd5	abhydrolase domain containing 5	67469	https://www.ncbi.nlm.nih.gov/gene/?term=67469
Arap1	Arap1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	69710	https://www.ncbi.nlm.nih.gov/gene/?term=69710
Slc16a1	Slc16a1	solute carrier family 16 (monocarboxylic acid transporters), member 1	20501	https://www.ncbi.nlm.nih.gov/gene/?term=20501
Nfatc1	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1	18018	https://www.ncbi.nlm.nih.gov/gene/?term=18018
Lss	Lss	lanosterol synthase	16987	https://www.ncbi.nlm.nih.gov/gene/?term=16987
Lpcat2	Lpcat2	lysophosphatidylcholine acyltransferase 2	270084	https://www.ncbi.nlm.nih.gov/gene/?term=270084
Dnm2	Dnm2	dynamin 2	13430	https://www.ncbi.nlm.nih.gov/gene/?term=13430
Ucp2	Ucp2	uncoupling protein 2 (mitochondrial, proton carrier)	22228	https://www.ncbi.nlm.nih.gov/gene/?term=22228
Tlr13	Tlr13	toll-like receptor 13	279572	https://www.ncbi.nlm.nih.gov/gene/?term=279572
Lgals3bp	Lgals3bp	lectin, galactoside-binding, soluble, 3 binding protein	19039	https://www.ncbi.nlm.nih.gov/gene/?term=19039
Neu4	Neu4	sialidase 4	241159	https://www.ncbi.nlm.nih.gov/gene/?term=241159
Vav1	Vav1	vav 1 oncogene	22324	https://www.ncbi.nlm.nih.gov/gene/?term=22324
Parp14	Parp14	poly (ADP-ribose) polymerase family, member 14	547253	https://www.ncbi.nlm.nih.gov/gene/?term=547253
Ppp1r18	Ppp1r18	protein phosphatase 1, regulatory subunit 18	76448	https://www.ncbi.nlm.nih.gov/gene/?term=76448
Grn	Grn	granulin	14824	https://www.ncbi.nlm.nih.gov/gene/?term=14824
Lcat	Lcat	lecithin cholesterol acyltransferase	16816	https://www.ncbi.nlm.nih.gov/gene/?term=16816
Arhgap45	Arhgap45	Rho GTPase activating protein 45	70719	https://www.ncbi.nlm.nih.gov/gene/?term=70719
Fam214b	Fam214b	family with sequence similarity 214, member B	230088	https://www.ncbi.nlm.nih.gov/gene/?term=230088
Hist1h1c	Hist1h1c	histone cluster 1, H1c	50708	https://www.ncbi.nlm.nih.gov/gene/?term=50708
P2ry12	P2ry12	purinergic receptor P2Y, G-protein coupled 12	70839	https://www.ncbi.nlm.nih.gov/gene/?term=70839
P2ry13	P2ry13	purinergic receptor P2Y, G-protein coupled 13	74191	https://www.ncbi.nlm.nih.gov/gene/?term=74191
Plxnb2	Plxnb2	plexin B2	140570	https://www.ncbi.nlm.nih.gov/gene/?term=140570
C1qa	C1qa	complement component 1, q subcomponent, alpha polypeptide	12259	https://www.ncbi.nlm.nih.gov/gene/?term=12259
C1qc	C1qc	complement component 1, q subcomponent, C chain	12262	https://www.ncbi.nlm.nih.gov/gene/?term=12262
